date,TICKER,CUSIP,COMNAM,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,PRC,SHROUT,MARKET_CAP,TRAN_COST,ASK,BID
1998-01-30,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.0,0.20701107011070108,0.01092896174863388,0.0,-0.005287,0.7926814491699988,22.875,41265.0,943936.875,0.125,23.125,22.875
1998-02-02,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.04918,3.524885356160196,0.005208333333333333,1.3844878802415169e-08,0.021412,3.58679268144917,24.0,41265.0,990360.0,0.0625,24.0,23.875
1998-02-03,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.0,-0.7299961488828381,0.020833333333333332,0.0,0.004714,0.9684478371501273,24.0,41265.0,990360.0,0.25,24.5,24.0
1998-02-04,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.015625,2.4973600580536996,0.005291005291005291,-4.732054959221989e-09,0.000905,3.387010783957349,23.625,41265.0,974885.625,0.0625,23.75,23.625
1998-02-05,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.005291,-0.8680427861052481,0.015957446808510637,-1.220782606789637e-08,-0.003337,0.44694050648249123,23.5,41265.0,969727.5,0.1875,23.875,23.5
1998-02-06,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.010638,2.3539012091308353,0.02631578947368421,7.241266643069131e-09,0.008889,1.4989943051011754,23.75,41265.0,980043.75,0.3125,24.375,23.75
1998-02-09,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.021053,1.9418811433005692,0.020618556701030927,4.770844842111787e-09,-0.001699,4.409863080092088,24.25,41265.0,1000676.25,0.25,24.75,24.25
1998-02-10,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.030928,-0.4453517829568123,0.01,1.2257086524457303e-08,0.008182,2.4459226947776567,25.0,41265.0,1031625.0,0.125,24.875,24.625
1998-02-11,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.08,4.1163765344641385,0.010869565217391304,-6.735581204461683e-09,0.000981,12.514261480673694,23.0,41265.0,949095.0,0.125,23.5,23.25
1998-02-12,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.027174,-0.7751011326469158,0.021164021164021163,9.903926554807403e-09,0.004049,2.8144432327638436,23.625,41265.0,974885.625,0.25,23.75,23.25
1998-02-13,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.005291,-0.6486937953124731,0.021052631578947368,5.460268317853457e-09,-0.003955,0.9887313704107598,23.75,41265.0,980043.75,0.25,24.0,23.5
1998-02-17,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.005263,3.276960784313726,0.005291005291005291,-1.2766331620199817e-09,0.002617,4.228765297467588,23.625,41265.0,974885.625,0.0625,23.75,23.625
1998-02-18,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.0,1.9679083094555874,0.015873015873015872,0.0,0.009113,12.550587665091482,23.625,41265.0,974885.625,0.1875,24.0,23.625
1998-02-19,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.010582,-0.9103687970650705,0.0106951871657754,-9.752388676280507e-09,-0.003682,1.124924269962438,23.375,41265.0,964569.375,0.125,23.625,23.375
1998-02-20,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.010695,-0.5187850064627315,0.021621621621621623,-2.0704023927231018e-08,0.005767,0.541330425299891,23.125,41265.0,954253.125,0.25,23.625,23.125
1998-02-23,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.010811,5.960918614020951,0.0273224043715847,-3.0394424305783765e-09,0.0038,3.7681570338058887,22.875,41265.0,943936.875,0.3125,23.5,22.875
1998-02-24,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.038251,-0.24517502395606228,0.022727272727272728,-1.481368167488982e-08,-0.007302,2.844299042772325,22.0,41265.0,907830.0,0.25,22.5,22.0
1998-02-25,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.017045,-0.5699497316179603,0.00558659217877095,1.509237661212891e-08,0.011974,1.223191566703017,22.375,41265.0,923304.375,0.0625,22.375,22.25
1998-02-26,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.022346,-0.25800891530460623,0.005714285714285714,-2.727575105659053e-08,0.005533,0.9075972373682297,21.875,41265.0,902671.875,0.0625,22.0,21.875
1998-02-27,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.04,0.8628644665171419,0.01098901098901099,2.5201263591356472e-08,0.000639,1.6907306434023992,22.75,41265.0,938778.75,0.125,22.75,22.5
1998-03-02,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.049451,0.29500630661621363,0.011560693641618497,-2.5309921915735532e-08,-0.001563,2.1895068459953957,21.625,41265.0,892355.625,0.125,21.875,21.625
1998-03-03,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.00578,0.14648588821250685,0.023255813953488372,-2.5953295293944647e-09,0.004123,2.5102387010783955,21.5,41265.0,887197.5,0.25,22.0,21.5
1998-03-04,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.005814,0.18220784862673156,0.005780346820809248,2.1954735162746697e-09,-0.004458,2.9676238943414517,21.625,41265.0,892355.625,0.0625,21.625,21.5
1998-03-05,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.0,-0.5338031504421887,0.011560693641618497,0.0,-0.011735,1.3834969102144674,21.625,41265.0,892355.625,0.125,21.75,21.5
1998-03-06,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.00578,0.861219127693116,0.011494252873563218,2.500984654533646e-09,0.019951,2.5749909123954926,21.75,41265.0,897513.75,0.125,22.0,21.75
1998-03-09,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.0,-0.7483930470463123,0.022988505747126436,0.0,-0.003202,0.6478856173512662,21.75,41265.0,897513.75,0.25,22.0,21.5
1998-03-10,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.008736,1.174490368430896,0.005813953488372093,-6.9893451689231765e-09,0.011346,1.4088210347752332,21.5,41265.0,887197.5,0.0625,21.625,21.5
1998-03-11,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.026163,7.390900490238238,0.0056657223796034,2.431009023975789e-09,0.003965,11.821277111353448,22.0625,41265.0,910409.0625,0.0625,22.125,22.0
1998-03-12,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.002833,-0.8470372382406904,0.005649717514124294,1.7160555073993915e-09,0.001357,1.8082151944747364,22.125,41265.0,912988.125,0.0625,22.125,22.0
1998-03-13,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.028249,-0.16776562667524386,0.016483516483516484,1.999604312078144e-08,-0.001224,1.5048588392099842,22.75,41265.0,938778.75,0.1875,22.625,22.25
1998-03-16,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.038462,2.1922123095751878,0.005291005291005291,8.212789002780428e-09,0.009976,4.803828910699139,23.625,41265.0,974885.625,0.0625,23.625,23.5
1998-03-17,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.026455,0.15730212379559094,0.005434782608695652,-5.01376297362103e-09,0.001093,5.559481400702775,23.0,41265.0,949095.0,0.0625,23.0,22.875
1998-03-18,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.005435,0.6898854462713371,0.010810810810810811,6.062397519269166e-10,0.004692,9.394886707863806,23.125,41265.0,954253.125,0.125,23.25,23.0
1998-03-19,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.016216,-0.6145016508460586,0.005319148936170213,4.617213470669049e-09,0.003888,3.6217133163698048,23.5,41265.0,969727.5,0.0625,23.625,23.5
1998-03-20,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.0,-0.5682234861157578,0.010638297872340425,0.0,0.008644,1.563770750030292,23.5,41265.0,969727.5,0.125,23.5,23.25
1998-03-23,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.010638,0.4304111329789706,0.016129032258064516,-4.957026175712319e-09,-0.003284,2.2368350902702048,23.25,41265.0,959411.25,0.1875,23.625,23.25
1998-03-24,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.032258,1.460613414515238,0.010416666666666666,5.917891412251272e-09,0.009219,5.503986429177269,24.0,41265.0,990360.0,0.125,24.125,23.875
1998-03-25,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.020833,-0.5477980996997209,0.02127659574468085,-8.631621034008786e-09,-0.003374,2.4889131225009087,23.5,41265.0,969727.5,0.25,24.0,23.5
1998-03-26,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.0,-0.1586096100481963,0.02127659574468085,0.0,-0.001016,2.094147582697201,23.5,41265.0,969727.5,0.25,24.0,23.5
1998-03-27,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.013298,-0.3587340160851704,0.010498687664041995,1.007752764099471e-08,-0.004869,1.3429056100811827,23.8125,41265.0,982622.8125,0.125,24.0,23.75
1998-03-30,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.007874,-0.38141297482631054,0.005208333333333333,9.570971537481647e-09,-0.001725,0.8307039864291773,24.0,41265.0,990360.0,0.0625,24.125,24.0
1998-03-31,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.083333,6.52370255841769,0.019230769230769232,1.2427503866211918e-08,0.007499,6.249969707984975,26.0,41265.0,1072890.0,0.25,26.25,25.75
1998-04-01,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.048077,0.5687714468505845,0.015151515151515152,-4.801121743043769e-09,0.005809,9.804774021567916,24.75,41265.0,1021308.75,0.1875,24.75,24.375
1998-04-02,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.080808,-0.28141050040287297,0.009345794392523364,1.0390352150170472e-08,0.010703,7.045607657821399,26.75,41265.0,1103838.75,0.125,26.75,26.5
1998-04-03,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.060748,0.42654013765017873,0.009950248756218905,-5.829638348518002e-09,0.002402,10.050842118017691,25.125,41265.0,1036783.125,0.125,25.25,25.0
1998-04-06,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,0.007463,-0.8080882849344662,0.0049382716049382715,3.7041845329635603e-09,-0.001167,1.928874348721677,25.3125,41265.0,1044520.3125,0.0625,25.25,25.125
1998-04-07,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.022222,-0.5593064891010742,0.005050505050505051,-2.5596789516166886e-08,-0.010558,0.8500424088210348,24.75,41265.0,1021308.75,0.0625,24.875,24.75
1998-04-08,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.010101,2.536419876272201,0.00510204081632653,-3.3236250315260693e-09,-0.00712,3.0061068702290075,24.5,41265.0,1010992.5,0.0625,24.625,24.5
1998-04-09,CHRW,12541W20,CH ROBINSON WORLDWIDE INC,-0.020408,-0.5526695526695526,0.015625,-1.5324082417252356e-08,0.008188,1.344723130982673,24.0,41265.0,990360.0,0.1875,24.125,23.75
