date,TICKER,CUSIP,COMNAM,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,PRC,SHROUT,MARKET_CAP,TRAN_COST,ASK,BID
1997-06-19,BXP,10112110,BOSTON PROPERTIES INC,-0.004673,-0.8140509957945519,0.009389671361502348,-1.1920112543412244e-10,0.010044,43.32627118644068,26.625,33984.0,904824.0,0.125,26.75,26.5
1997-06-20,BXP,10112110,BOSTON PROPERTIES INC,-0.00939,-0.3003259983700082,0.009478672985781991,-3.4558236977865616e-10,0.000791,30.314265536723163,26.375,33984.0,896328.0,0.125,26.5,26.25
1997-06-23,BXP,10112110,BOSTON PROPERTIES INC,-0.009479,-0.38953601242477187,0.014354066985645933,-5.769320017255008e-10,-0.022343,18.505767419962336,26.125,33984.0,887832.0,0.1875,26.5,26.125
1997-06-24,BXP,10112110,BOSTON PROPERTIES INC,-0.002392,-0.13849578629352843,0.002398081534772182,-1.6939715116057762e-10,0.020168,15.942796610169491,26.0625,33984.0,885708.0,0.03125,26.125,26.0625
1997-06-25,BXP,10112110,BOSTON PROPERTIES INC,0.014388,0.05297157622739013,0.009456264775413711,9.539473275278e-10,-0.0082,16.78731167608286,26.4375,33984.0,898452.0,0.125,26.6875,26.4375
1997-06-26,BXP,10112110,BOSTON PROPERTIES INC,0.021277,-0.14338299737072746,0.011574074074074073,1.6125169573092634e-09,-0.005973,14.380296610169491,27.0,33984.0,917568.0,0.15625,27.1875,26.875
1997-06-27,BXP,10112110,BOSTON PROPERTIES INC,-0.00463,0.19991815019439318,0.004651162790697674,-2.9379104667026235e-10,0.004097,17.25517890772128,26.875,33984.0,913320.0,0.0625,27.0,26.875
1997-06-30,BXP,10112110,BOSTON PROPERTIES INC,0.013953,0.07401091405184168,0.009174311926605505,8.130147622224618e-10,-0.002434,18.532250470809792,27.25,33984.0,926064.0,0.125,27.375,27.125
1997-07-01,BXP,10112110,BOSTON PROPERTIES INC,-0.022936,-0.5717688154969831,0.009389671361502348,-3.1940897641441284e-09,0.006654,7.936087570621469,26.625,33984.0,904824.0,0.125,26.875,26.625
1997-07-02,BXP,10112110,BOSTON PROPERTIES INC,-0.00939,0.3007044864664441,0.009478672985781991,-1.0148773014423363e-09,0.01459,10.322504708097929,26.375,33984.0,896328.0,0.125,26.625,26.375
1997-07-03,BXP,10112110,BOSTON PROPERTIES INC,0.009479,-0.5068415051311288,0.014084507042253521,2.057912019322098e-09,0.014258,5.090630885122411,26.625,33984.0,904824.0,0.1875,26.75,26.375
1997-07-07,BXP,10112110,BOSTON PROPERTIES INC,0.004695,1.598265895953757,0.009345794392523364,3.9046500265092057e-10,-0.005148,13.226812617702448,26.75,33984.0,909072.0,0.125,26.875,26.625
1997-07-08,BXP,10112110,BOSTON PROPERTIES INC,-0.002336,-0.4674082313681869,0.01405152224824356,-3.6562913920241664e-10,0.00718,7.044491525423729,26.6875,33984.0,906948.0,0.1875,26.875,26.5
1997-07-09,BXP,10112110,BOSTON PROPERTIES INC,-0.004684,-0.05597326649958234,0.011764705882352941,-7.802602811035919e-10,-0.012201,6.6501883239171375,26.5625,33984.0,902700.0,0.15625,26.75,26.4375
1997-07-10,BXP,10112110,BOSTON PROPERTIES INC,-0.007059,0.8809734513274337,0.004739336492890996,-6.295925909822166e-10,0.006876,12.50882768361582,26.375,33984.0,896328.0,0.0625,26.5,26.375
1997-07-11,BXP,10112110,BOSTON PROPERTIES INC,0.00237,-0.23241590214067276,0.014184397163120567,2.7473303729979156e-10,0.003174,9.601577212806026,26.4375,33984.0,898452.0,0.1875,26.6875,26.3125
1997-07-14,BXP,10112110,BOSTON PROPERTIES INC,0.01182,-0.04688936561446522,0.014018691588785047,1.4208011539501758e-09,0.001855,9.151365348399247,26.75,33984.0,909072.0,0.1875,27.0,26.625
1997-07-15,BXP,10112110,BOSTON PROPERTIES INC,-0.002336,0.7183279742765274,0.00702576112412178,-1.637941914765317e-10,0.008036,15.725047080979284,26.6875,33984.0,906948.0,0.09375,26.75,26.5625
1997-07-16,BXP,10112110,BOSTON PROPERTIES INC,0.007026,-0.16972305389221554,0.0069767441860465115,5.892101828702612e-10,0.011699,13.05614406779661,26.875,33984.0,913320.0,0.09375,27.0,26.8125
1997-07-17,BXP,10112110,BOSTON PROPERTIES INC,0.006977,0.00022537750732487538,0.013856812933025405,5.809162315380396e-10,-0.005317,13.059086629001884,27.0625,33984.0,919692.0,0.1875,27.125,26.75
1997-07-18,BXP,10112110,BOSTON PROPERTIES INC,-0.016166,-0.1897251013970257,0.011737089201877934,-1.6884697133486869e-09,-0.017507,10.581450094161958,26.625,33984.0,904824.0,0.15625,26.8125,26.5
1997-07-21,BXP,10112110,BOSTON PROPERTIES INC,0.007042,0.17547274749721908,0.013986013986013986,6.213359229682863e-10,-0.002578,12.438206214689265,26.8125,33984.0,911196.0,0.1875,27.0,26.625
1997-07-22,BXP,10112110,BOSTON PROPERTIES INC,0.0,-0.4168440974686539,0.011655011655011656,0.0,0.023046,7.253413370998117,26.8125,33984.0,911196.0,0.15625,27.0,26.6875
1997-07-23,BXP,10112110,BOSTON PROPERTIES INC,0.0,-0.20121703853955375,0.013986013986013986,0.0,0.002762,5.793903013182674,26.8125,33984.0,911196.0,0.1875,27.0,26.625
1997-07-24,BXP,10112110,BOSTON PROPERTIES INC,0.009324,1.446927374301676,0.013856812933025405,7.151012801302277e-10,0.003972,14.17725988700565,27.0625,33984.0,919692.0,0.1875,27.3125,26.9375
1997-07-25,BXP,10112110,BOSTON PROPERTIES INC,0.009238,-0.5313408053134081,0.013729977116704805,1.4979336120947031e-09,-0.001585,6.644303201506592,27.3125,33984.0,928188.0,0.1875,27.5,27.125
1997-07-28,BXP,10112110,BOSTON PROPERTIES INC,0.0,-0.43489813994685567,0.013729977116704805,0.0,-0.002493,3.754708097928437,27.3125,33984.0,928188.0,0.1875,27.5,27.125
1997-07-29,BXP,10112110,BOSTON PROPERTIES INC,0.004577,1.7445141065830723,0.015945330296127564,4.763434887191049e-10,0.006236,10.30484934086629,27.4375,33984.0,932436.0,0.21875,27.6875,27.25
1997-07-30,BXP,10112110,BOSTON PROPERTIES INC,0.004556,-0.6384922901199315,0.013605442176870748,1.305663919069471e-09,0.010612,3.7252824858757063,27.5625,33984.0,936684.0,0.1875,27.8125,27.4375
