date,TICKER,CUSIP,COMNAM,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,PRC,SHROUT,MARKET_CAP,TRAN_COST,ASK,BID,day_of_week,day_of_month,month,is_month_start,is_month_end,year,week,RET_ema_12,RET_ema_26,RET_skew_10,RET_kurtosis_10,RET_entropy_10,RSI,OBV,RET_lag_1,RET_lag_7,RET_lag_14,RET_lag_30,RET_mean_7d,RET_std_7d,RET_mean_14d,RET_std_14d,RET_mean_30d,RET_std_30d
2007-01-11,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.014873,0.07026013546012179,0.0005495511998534,8.457322179609102e-11,0.00634,20.0965632973381,0.16491566117661452,160299.0,8750722.41,0.0150000000000005,54.6,54.57,3,11,1,0,0,2007,2,0.003729566443238159,0.0026592211793577325,0.25488770914621306,-1.575011050876686,2.3025850929940455,49.567374933822194,1.949160738799724,0.021265,-0.00877,0.017063,-0.056095,-0.007475714285714343,0.01642641643526644,0.010455714285714289,0.023149632120115702,-0.0016243333333333303,0.03074729582652233
2007-01-12,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.000916,0.07823146829536114,0.0009150805270863,5.560939537956852e-12,0.004853,18.806405529666435,0.16506858742028718,160299.0,8758737.36,0.0249999999999985,54.72,54.67,4,12,1,0,0,2007,2,0.003296710067355365,0.002530093684590493,0.4227397770471947,-0.9834238997294433,2.3025850929940455,53.751895870643786,1.9480688621967257,0.014873,-0.019767,-0.016598,0.0042,-0.00792842857142863,0.016760011424590687,0.008873285714285717,0.024241747539280892,-0.0014645999999999967,0.030765285812825255
2007-01-16,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.009517,0.05706134863367536,0.0001812907904278,7.834807356717779e-11,0.000818,13.737783766586192,0.16665902035448302,160299.0,8842092.84,0.004999999999999,55.16,55.15,1,16,1,0,0,2007,3,0.0042536777493006935,0.0030476423005467526,0.11479793021587907,-0.8403710277046917,2.3025850929940455,55.5850865335976,1.948559646856324,0.000916,0.023622,-0.017423,0.016311,-0.0020648571428572003,0.01979057126031369,0.009324214285714288,0.023639752413705778,0.0001777000000000032,0.030338211228779922
2007-01-17,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.006345,0.09487575717178717,0.0001824484583104,-4.7910219429212727e-11,-0.000894,15.073456478206351,0.1655885366487743,160299.0,8785988.19,0.004999999999999,54.82,54.81,2,17,1,0,0,2007,3,0.0026231119417159713,0.002351891019024771,0.09715359089506,-0.7094124737515628,2.3025850929940455,51.410306557461254,1.947054727596065,0.009517,-0.002064,-0.013484,0.005556,-0.0004334285714286292,0.019152774071112474,0.006205214285714288,0.02355658618397086,0.00231526666666667,0.02824293953751166
2007-01-18,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.035942,0.15668750757031003,0.0007570022710067,-1.65916378541841e-10,-0.002971,25.575218809849098,0.15956324264807084,160299.0,8470199.16,0.0199999999999995,52.87,52.83,3,18,1,0,0,2007,3,-0.00330998220316341,-0.00048469350090298995,-0.8894325243741718,1.579831454318805,2.3025850929940455,44.89580699916934,1.9424172474345065,-0.006345,-0.003384,-0.007676,-0.023736,0.00017971428571422792,0.018949898633980236,0.005293642857142859,0.02384834743381951,0.00140846666666667,0.02863860216889967
2007-01-19,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.023846,0.06151147036836495,-0.0001848428835489,1.3897194341031922e-10,0.002895,19.78610596447888,0.16341698398862228,160299.0,8672175.9,-0.004999999999999,54.09,54.1,4,19,1,0,0,2007,3,0.0008678612127078839,0.0013175800917564907,-0.880570314937042,1.5671626853427918,2.3025850929940455,49.195366322259694,1.9460948952248902,-0.035942,-0.006414,0.028679,0.030182,-0.0048335714285714865,0.014200519331550669,0.006893928571428574,0.024657229935080266,0.0024865333333333366,0.02910458663075505
2007-01-22,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.026433,0.09304826495713901,0.0007594456047085,-1.4657787044746002e-10,-0.005278,21.359147592935702,0.15904329341958373,160299.0,8442948.33,0.0199999999999995,52.66,52.62,0,22,1,0,0,2007,4,-0.0033322712815548675,-0.000738018433558805,-0.5618108455102326,-0.3333874600562489,2.3025850929940455,48.46243419218342,1.94141652151111,0.023846,0.021265,-0.017058,0.005086,0.0006411428571427995,0.01597821327546423,0.00040207142857143094,0.016189343315727665,0.0018189333333333364,0.028795722989328816
2007-01-23,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.00019,0.09943127522067258,0.0007595898214963,-9.232454818061737e-13,0.003542,24.379497064860043,0.15901270817084917,160299.0,8441345.34,0.0199999999999995,52.66,52.62,1,23,1,0,0,2007,4,-0.0028488449305464265,-0.000697424475517412,-0.6248858332730627,-0.2550042975990096,2.3025850929940455,51.32891394585217,1.9440258964667263,-0.026433,0.014873,-0.00877,0.006275,0.004018714285714228,0.01615518504706131,-0.0007595714285714262,0.01622483070772993,0.0004441666666666699,0.027493804033138863
2007-01-24,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.033992,0.10781662655237703,0.0001836547291093,1.3064467024737642e-10,0.008501,29.809612037504913,0.16448746769433104,160299.0,8728280.55,0.0050000000000025,54.45,54.44,2,24,1,0,0,2007,4,0.0028189773664607162,0.0018721625226690631,-0.5895901609776526,-0.3144476005496643,2.3025850929940455,57.76852935651219,1.9477112843955398,-0.00019,0.000916,-0.019767,0.073828,0.006973428571428513,0.012574407207462288,-0.0029684285714285693,0.016578850469170407,0.0033083333333333367,0.030458095101227215
2007-01-25,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.014509,0.07411458777147088,0.0005590756615728,-6.31615006009316e-11,-0.01127,26.705675019806737,0.1620712330443027,160299.0,8601644.34,0.0150000000000005,53.65,53.62,3,25,1,0,0,2007,4,0.00015313469469752886,0.0006587430765454289,-0.14564990790135238,-0.5553544801142216,2.3025850929940455,44.57004360369904,1.9441166527740357,0.033992,0.009517,0.023622,0.007493,0.004958428571428514,0.010404867047961059,-0.001307428571428569,0.01803938409196869,0.0029934666666666704,0.030360996581632233
2007-01-26,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.011741,0.04951223225356612,0.0007367839381101,7.686125224216566e-11,-0.001208,17.552823161716542,0.16399810371457846,160299.0,8702632.709999999,0.0199999999999995,54.29,54.25,4,26,1,0,0,2007,4,0.0019358832032056014,0.001479650996801323,-0.11883640904213619,-0.44490178454722745,2.3025850929940455,51.96271621156672,1.9454163488706917,-0.014509,-0.006345,-0.002064,0.011157,0.0043468571428570855,0.01099547184721459,-0.002203285714285712,0.01771764038998991,0.005626400000000004,0.027275403438465087
2007-01-29,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.015657,0.10882816913722172,0.000544069640914,8.187698167651794e-11,-0.001097,21.634614064966097,0.16659784985701395,160299.0,8838886.86,0.0150000000000005,55.17,55.14,0,29,1,0,0,2007,5,0.004046824248866278,0.0025298249970382622,-0.3071543032976505,-0.7081651894532663,2.3025850929940455,52.68730400223554,1.945842519981033,0.011741,-0.035942,-0.003384,0.000368,-0.00030428571428577176,0.018874128480668786,-0.0036534285714285683,0.016841391024744443,0.006097933333333337,0.027049718635713437
2007-01-30,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.013239,0.09191089677592186,0.000894934669769,6.394897103697432e-11,0.005772,23.11597077960561,0.16883057301463503,160299.0,8955905.129999999,0.0249999999999985,55.87,55.82,1,30,1,0,0,2007,5,0.0054610051336560815,0.0033230972194798723,-0.34722798615594497,-0.7804793510570042,2.3025850929940455,52.77847680714801,1.9456202794326287,0.015657,0.023846,-0.006414,0.010478,0.0040185714285713705,0.020625608636330686,-0.004737714285714283,0.016464743131115577,0.0056831666666666706,0.02687771769108396
2007-01-31,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.005549,0.04871278307967381,0.0007119971520113,4.1039324615990105e-11,0.006593,15.014192228273414,0.16977871572540562,160299.0,9005597.82,0.0199999999999995,56.16,56.12,2,31,1,0,1,2007,5,0.0054745428054013,0.0034879789069258075,-0.5482420575805518,-0.5370690657162527,2.3025850929940455,47.64502091849579,1.9452456781307461,0.013239,-0.026433,0.021265,0.016918,-0.002795428571428629,0.02182253850844148,-0.0015720714285714257,0.01692630557384309,0.006524533333333337,0.026819158990302527
2007-02-01,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.011926,0.10174066099742016,0.0,-7.670266769768705e-11,0.005354,17.473596217069353,0.16772950406019174,160299.0,8898197.49,0.0,55.51,55.51,3,1,2,1,0,2007,5,0.002797536219954946,0.00234620269159797,-0.24346287908219494,-0.5611177886771012,2.3025850929940455,46.11337194968079,1.9434677600798163,0.005549,-0.00019,0.014873,0.008766,-0.004947285714285772,0.020492033360262837,-0.0017284999999999972,0.016750039204316645,0.006687633333333337,0.02681735598256101
2007-02-02,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.000721,0.08848448277878776,0.0003600360036002,4.476069126175413e-12,0.001694,18.089376727240968,0.1678518450551299,160299.0,8904609.45,0.009999999999998,55.58,55.56,4,2,2,0,0,2007,5,0.0024780691091926465,0.002225817307035157,0.028553226609676345,0.10728232296357325,2.3025850929940455,49.971611505638386,1.9445868233335195,-0.011926,0.033992,0.000916,-0.023054,-0.00022214285714291477,0.025315152296787678,-0.000477499999999997,0.016199028720882948,0.00640506666666667,0.02709239088994051
2007-02-05,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.047345,0.1696924750915148,0.0010312822275695,1.5395680141129298e-10,-0.000967,32.97392996837161,0.1758957654723127,160299.0,9326195.82,0.0299999999999975,58.19,58.13,0,5,2,0,0,2007,6,0.009380673861624547,0.005567978987995516,0.7355875060525213,0.29020853031782473,2.3025850929940455,54.95816206694069,1.9524985652921862,0.000721,-0.014509,0.009517,0.017063,-0.003654428571428629,0.025403217977631842,0.0014467857142857175,0.015621018169211876,0.005465600000000003,0.02617207613627083
2007-02-06,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.05208,0.09570728264727088,0.0001813236627379,-1.6163946449474838e-10,0.000698,36.44577944965346,0.16662843510574848,160299.0,8840489.85,0.004999999999999,55.21,55.2,1,6,2,0,0,2007,6,-7.481442477923093e-05,0.0012977583222180701,-0.6373790950240608,1.301753307394853,2.3025850929940455,45.08262818927608,1.9429828687149813,0.047345,0.011741,-0.006345,-0.016598,-0.0010707142857143436,0.025996768681988004,0.0019567142857142886,0.01520716909592572,0.0036775000000000032,0.0257695184823144
2007-02-07,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.032638,0.14844163752162198,0.0010535557506585,6.067549995243006e-11,0.001395,58.923106195297535,0.17213377987796485,160299.0,9129028.05,0.0300000000000011,57.0,56.94,2,7,2,0,0,2007,6,0.0049579262559560355,0.0036192577057574723,-0.6519512584361179,1.3627355305929305,2.3025850929940455,56.59225309330279,1.955558547362538,-0.05208,0.015657,-0.035942,-0.017423,0.006300571428571372,0.021363718378419348,-6.228571428571165e-05,0.01817184678150628,0.002554900000000003,0.025935732954482035
2007-02-08,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.03863,0.11070623643837411,0.0008453085376161,5.5281566994726435e-11,-0.001179,73.6985258797622,0.1788625345995626,160299.0,9481685.85,0.0249999999999985,59.15,59.1,3,8,2,0,0,2007,6,0.01013824529350126,0.006212646023849511,-1.0198061518412784,1.802087455553546,2.3025850929940455,51.58504159876491,1.9562218991312768,0.032638,0.013239,0.023846,-0.013484,0.004785285714285657,0.020259474612424184,-0.0004074999999999974,0.01762141267693257,0.0038300333333333362,0.024045899675531907
2007-02-09,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.050549,0.03246376768332329,0.0001780626780627,-1.5488045982884844e-10,-0.007077,36.254175010449224,0.16971754522793656,160299.0,9002391.84,0.0050000000000025,56.17,56.16,4,9,2,0,0,2007,6,0.0008017460175779898,0.0020080796517125106,-0.6667559571397366,-0.42917144584163325,2.3025850929940455,47.61350591774532,1.9533268127930457,0.03863,0.005549,-0.026433,-0.007676,0.009354142857142799,0.014958601632825043,-0.0010771428571428546,0.018460965054602194,0.002151133333333337,0.02297345271624937
2007-02-12,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.018875,0.0504094666470783,0.0003629764065335,-8.850974063904183e-11,-0.003261,24.144236707652578,0.16647550886207582,160299.0,8832474.9,0.009999999999998,55.12,55.1,0,12,2,0,0,2007,7,-0.0022254456774340086,0.00046118486269676934,-0.31194832697934033,-0.8927821677844489,2.3025850929940455,48.170615891018244,1.9549234822396253,-0.050549,-0.011926,-0.00019,0.028679,0.007677571428571373,0.01675627321191717,-0.0004642857142857118,0.018327874224917256,0.00345326666666667,0.023342511828810527
2007-02-13,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.007986,0.04816723377311775,0.0,5.7668888067902285e-11,0.007597,15.55432036382011,0.16782125980639537,160299.0,8903006.459999999,0.0,55.5,55.5,1,13,2,0,0,2007,7,-0.0006544540347518534,0.0010185785765710828,-0.2651649632916769,-0.85355449928453,2.3025850929940455,47.416810695909575,1.956217302306005,-0.018875,0.000721,0.033992,-0.017058,0.002924571428571371,0.012127405766241963,0.0033756428571428596,0.019562626815935295,0.002651233333333337,0.023627954385873486
2007-02-14,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.019085,0.08692197522094931,0.0010600706713781,1.3257352299393458e-10,0.007644,15.86675525112446,0.17106329617225613,160299.0,9072923.4,0.0300000000000011,56.7,56.64,2,14,2,0,0,2007,7,0.002382385047517663,0.002356832015343595,-0.3769087582139183,-0.9580903344242842,2.3025850929940455,53.60475397452186,1.9571820493089822,0.007986,0.047345,-0.014509,-0.00877,0.011760857142857085,0.01828081539418368,0.0006520000000000026,0.019177597166405224,0.00355936666666667,0.022591446155849387
2007-02-15,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.00371,0.0643265849189486,0.000886682035822,-3.2296068646031754e-11,0.001038,12.708413651987849,0.17042100594883086,160299.0,9039260.61,0.0250000000000021,56.35,56.3,3,15,2,0,0,2007,7,0.001445095040207253,0.0019074370512440694,-0.4667077577005081,-0.8011789938200725,2.3025850929940455,48.329668571477995,1.9557157248057548,0.019085,-0.05208,0.011741,-0.019767,0.00264357142857137,0.03027350223026311,0.0016380714285714312,0.019381036685236833,0.0021381666666666697,0.022675744980475036
2007-02-16,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.007093,0.08456078389760914,0.0007144132880871,-6.236211523005165e-11,-0.000872,12.67266171342304,0.16919759599944947,160299.0,8975141.01,0.0199999999999995,56.0,55.96,4,16,2,0,0,2007,7,0.00013154195709844487,0.0012407380104111755,-0.3801233724650182,-0.9094047790753977,2.3025850929940455,47.53777219793065,1.9554296556738293,-0.00371,0.032638,0.015657,0.023622,0.005069428571428514,0.03211446342308108,0.00299814285714286,0.019667489018319155,0.0028917000000000036,0.02301030830788967
2007-02-20,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.017324,0.10862844505350988,0.0001755617977528,1.2166353254365274e-10,0.002844,15.595056737721384,0.1721643651266994,160299.0,9130631.04,0.0050000000000025,56.95,56.94,1,20,2,0,0,2007,8,0.0027765355021602224,0.002432090750380718,-0.566256069019886,-0.6712607139795084,2.3025850929940455,50.422022443122536,1.9580820364167009,-0.007093,0.03863,0.013239,-0.002064,0.008696714285714228,0.03453380520453537,0.004401928571428575,0.019645374748130807,0.00206486666666667,0.02271624742524733
2007-02-21,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.006145,0.06381330656586495,0.0008724480893386,5.3886270090894896e-11,-0.001404,12.41316539716405,0.17323484883240814,160299.0,9186735.69,0.0249999999999985,57.32,57.27,2,21,2,0,0,2007,8,0.003294760809520188,0.0027071210651673314,-0.845652220978727,1.0348976233425213,2.3025850929940455,50.06113221790968,1.957368667462601,0.017324,-0.050549,0.005549,-0.003384,0.0006827142857142281,0.041243341675614255,0.003279357142857146,0.01904759221451152,0.00176676666666667,0.022727489270262205
2007-02-22,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.004188,0.13042611118426528,0.0008761170492377,-2.557508527895853e-11,-0.000858,17.899912039376414,0.17250080286277927,160299.0,9148263.93,0.0249999999999985,57.08,57.03,3,22,2,0,0,2007,8,0.002143566838824775,0.0021963713566364182,-0.7229901519701857,1.593667686023629,2.3025850929940455,50.80549460158309,1.956020974455734,0.006145,-0.018875,-0.011926,-0.006414,-0.00031000000000005773,0.04167874265537966,0.00136514285714286,0.019139229350521366,0.001316033333333337,0.02275198031620971
2007-02-23,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.01174,0.06465105074203384,0.000709219858156,-9.021964515159595e-11,-0.003564,14.327407085416214,0.1704515911975654,161035.0,9082374.0,0.0199999999999995,56.44,56.4,4,23,2,0,0,2007,8,7.633479005578586e-06,0.001164047552441128,-1.2330756269987928,2.283339667055892,2.3025850929940455,48.68895337214954,1.95553272972053,-0.004188,0.007986,0.000721,0.021265,0.0007278571428570852,0.041798975583255085,0.0013512142857142885,0.019139652308466877,0.0023908000000000033,0.022912193677843962
2007-02-26,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.016312,0.11621146423427282,-0.0012617159336697,-9.771367700716416e-11,-0.001254,18.68508709286801,0.16763774831398814,161035.0,8934221.799999999,-0.0350000000000001,55.41,55.48,0,26,2,0,0,2007,9,-0.0025030793639183565,-0.00013047448848043695,0.3053740410204039,-1.147352946279432,2.3025850929940455,42.652344642745845,1.955001410906051,-0.01174,0.019085,0.047345,0.014873,-0.003309285714285771,0.03771088080697831,0.0040532142857142885,0.02271695196976684,0.0047564000000000035,0.020164345940639664
2007-02-27,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.074081,0.3800558305125799,-0.000194666147557,-1.240660705266695e-10,-0.034725,72.18117800478157,0.15506721108409413,161035.0,8272367.949999999,-0.0050000000000025,51.41,51.42,1,27,2,0,0,2007,9,-0.013515067154084763,-0.005608291193037441,-2.037113833821995,5.256568146883018,2.3025850929940455,47.190331091660006,1.9330459656331698,-0.016312,-0.00371,-0.05208,0.000916,0.003600714285714229,0.0311448350116804,0.0007864285714285739,0.027177744330225632,0.004646933333333336,0.020176381012312915
2007-02-28,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.003893,0.04324185373649999,0.0007756447547023,1.0888407870242804e-11,0.005561,43.05292017263328,0.15567891605878484,161035.0,8304574.95,0.0199999999999995,51.57,51.53,2,28,2,0,1,2007,9,-0.010836902976533261,-0.004904491845405038,-2.045664162205134,5.365156103833804,2.3025850929940455,46.26473898003789,1.9364177059364196,-0.074081,-0.007093,0.032638,0.009517,-0.002075142857142914,0.028477150404190507,0.0056850000000000026,0.026211841625200724,0.004420466666666669,0.020078838281639408
2007-03-01,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.027923,0.0963663191958751,0.0003989626969877,-7.227044943219737e-11,-0.002595,47.823457142502576,0.15127464024101175,161162.0,8079051.06,0.009999999999998,50.11,50.09,3,1,3,1,0,2007,9,-0.013465533287835837,-0.006609566523523183,-1.8282888501198167,4.319630689888037,2.3025850929940455,41.8956997391641,1.9333517151248836,0.003893,0.017324,0.03863,-0.006345,-0.0051188571428572,0.02422208800130342,0.006741000000000003,0.027275979201205686,0.00402376666666667,0.020172973867722488
2007-03-02,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.046878,0.07548674858787872,0.0002092925910422,-1.4001296468800346e-10,-0.011403,43.4802496866507,0.14408710678839595,161162.0,7700320.36,0.004999999999999,47.73,47.72,4,2,3,0,0,2007,9,-0.018605912782014938,-0.00959241344770665,-1.1424751685433705,1.1336717982678053,2.3025850929940455,50.53925183398506,1.9319208638054004,-0.027923,0.006145,-0.050549,-0.035942,0.002980285714285657,0.013687348631910411,0.005018428571428575,0.03014301275002785,0.0036169000000000036,0.020863438578874793
2007-03-05,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.000889,0.08376478670781116,0.0002091065920852,2.6811035201261213e-12,-0.009408,43.02226331269158,0.14421709409551772,161162.0,7707169.745,0.004999999999999,47.86,47.85,0,5,3,0,0,2007,10,-0.015606695430935716,-0.008816012451580231,-1.1738591107428138,1.0510081102744684,2.3025850929940455,52.77216723894163,1.9359220563720725,-0.046878,-0.004188,-0.018875,0.023846,0.005078428571428513,0.010543374362717683,0.003683785714285718,0.030797909804646723,0.0034057000000000033,0.020615848269533128
2007-03-06,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.008103,0.05153461822692488,0.0004148516905207,3.5812851766731166e-11,0.015494,29.121058313994613,0.14540227248398097,161162.0,7769620.02,0.0100000000000015,48.21,48.19,1,6,3,0,0,2007,10,-0.01195904998002253,-0.007562752269981696,-1.3528411359581038,1.3045833869662826,2.3025850929940455,50.01736806947227,1.9362938271079615,0.000889,-0.01174,0.007986,-0.026433,0.002260428571428514,0.012150405738866448,0.0018262142857142884,0.029589836379245827,0.0023550666666666696,0.02131843341422582
2007-03-07,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.002282,0.08537444065183857,0.0010395010395011,-1.0057753897110782e-11,-0.002465,29.26893436418014,0.14506583474790108,161162.0,7751892.2,0.0250000000000021,48.09,48.04,2,7,3,0,0,2007,10,-0.010470273060019063,-0.007171585435168237,-1.4042919636706483,1.5009143710522383,2.3025850929940455,46.82143696576428,1.9354072135417921,0.008103,-0.016312,0.019085,-0.00019,-0.002796285714285772,0.011318646425469444,0.004225785714285717,0.02952531466172065,0.00213956666666667,0.02131011640396582
2007-03-08,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.041164,0.12007804382041301,0.0005990415335463,1.2988066525604209e-10,0.007127,39.26866134696765,0.15112171399733906,161162.0,8070992.96,0.0150000000000005,50.11,50.08,3,8,3,0,0,2007,10,-0.002526538743093053,-0.003591171699229849,-0.4602851305572526,0.8918333139834067,2.3025850929940455,56.289066660686956,1.9406241242336137,-0.002282,-0.074081,-0.00371,0.033992,-0.012849285714285771,0.029274296164123068,0.0031221428571428594,0.02951156297468471,0.0008117000000000034,0.017608735990489413
2007-03-09,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.006589,0.054609463377320255,0.0011902400317396,2.9225103219162495e-11,0.000685,27.75134957372085,0.15213102720557872,161162.0,8124176.419999999,0.0299999999999975,50.41,50.35,4,9,3,0,0,2007,10,-0.0011241481672325832,-0.002837084906694305,-0.6203783068999429,0.7403409539016498,2.3025850929940455,51.76335338725726,1.938736002037343,0.041164,0.003893,-0.007093,-0.014509,-0.0112798571428572,0.029921658986029158,0.0014971428571428599,0.02939437189682375,7.830000000000342e-05,0.01777823904655774
2007-03-12,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.043047,0.1676998229335353,0.000570559147965,1.0149798359348144e-10,0.002673,50.04978841166032,0.1587680261809729,161162.0,8473897.959999999,0.0150000000000005,52.58,52.55,0,12,3,0,0,2007,11,0.005671413089264738,0.0005617361975052731,-0.6056978506502839,0.17393500333382406,2.3025850929940455,53.21541519268991,1.9448500021818538,0.006589,-0.027923,0.017324,0.011741,-0.017743714285714342,0.02750205287922079,0.001788928571428574,0.029539809570409126,9.776666666667007e-05,0.017791103291336013
2007-03-13,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.02054,0.07038309980091553,0.0001941747572815,-5.751604539105258e-11,-0.020368,43.02704731884688,0.15546481931764308,161162.0,8299843.0,0.004999999999999,51.5,51.49,1,13,3,0,0,2007,11,0.0016388879986086245,-0.0010013553726803026,0.025631932310198616,-0.13392249718487395,2.3025850929940455,47.0507490003382,1.940374552014813,0.043047,-0.046878,0.006145,0.015657,-0.025318428571428627,0.027125262928723984,0.0018315000000000026,0.029546074048066636,0.0006074000000000034,0.018016661125478922
2007-03-14,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.006796,0.038275157049802146,0.0007714561234329,3.4474065063456934e-11,0.006691,23.59116913416314,0.15653530302335183,161162.0,8356249.7,0.0199999999999995,51.85,51.81,2,14,3,0,0,2007,11,0.0024322898449765287,-0.00042377349322250246,-0.012009040617902075,-0.1654596836341555,2.3025850929940455,51.16998930563308,1.9414208417079264,-0.02054,0.000889,-0.004188,0.013239,-0.024593142857142914,0.02784280684742262,0.002384214285714288,0.029340579751963136,0.0006994333333333369,0.018075776069919756
2007-03-15,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.0081,0.06030819145588115,0.0007777561734396,-5.436462560252328e-11,0.003684,17.975850386567554,0.15525072257650135,161162.0,8288561.66,0.0199999999999995,51.43,51.39,3,15,3,0,0,2007,11,0.0008119375611339858,-0.0009923828640949095,-0.12204031041495102,0.6313117216511799,2.3025850929940455,50.38175144205559,1.9405224908879997,0.006796,0.008103,-0.01174,0.005549,-0.021758428571428626,0.030273521432968582,0.00149414285714286,0.029582922607105818,0.00032046666666667016,0.017841683714680947
2007-03-16,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.006805,0.08775863437733146,0.0003915426781518,-4.4724667665033064e-11,-0.003828,18.48278750573957,0.1541802388707926,161162.0,8232154.96,0.009999999999998,51.12,51.1,4,16,3,0,0,2007,11,-0.0003598989867327813,-0.0014229470963841755,0.9728526751048738,0.3292402251659975,2.3025850929940455,51.00396432320322,1.9406361383195183,-0.0081,-0.002282,-0.016312,-0.011926,-0.019754142857142915,0.031146064911577804,-0.0030527857142857114,0.026749917067243157,-0.00036926666666666316,0.017903786544083092
2007-03-19,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.01899,0.07766183569379492,0.0001921229586935,1.3166234706876296e-10,0.010894,17.194121443020066,0.15714700799804251,161162.0,8388482.1,0.004999999999999,52.07,52.06,0,19,3,0,0,2007,12,0.0026170085496876466,8.912305890354103e-05,0.6454778698157568,-0.27930048582288947,2.3025850929940455,60.54034097472474,1.9426394253712398,-0.006805,0.041164,-0.074081,0.000721,-0.003290571428571486,0.027936632431613484,-0.004624285714285711,0.0302667877547156,0.00042323333333333686,0.017383673943423557
2007-03-20,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.003074,0.056520082047235756,0.0011562921564849,-2.9478060145631166e-11,0.006334,12.469775753589555,0.15665764401828997,161162.0,8362696.18,0.0300000000000011,51.89,51.83,1,20,3,0,0,2007,12,0.001741468772812624,-0.0001451823528670916,0.790382868247311,-0.27974329266078257,2.3025850929940455,49.096576925171625,1.9413923662809496,0.01899,0.006589,0.003893,0.047345,-0.0029054285714286286,0.028070436636297835,-0.006677499999999997,0.028465993621944883,0.0014326333333333368,0.019170536998006932
2007-03-21,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,0.02197,0.3250962658369356,0.0011314350367716,6.190720623291449e-11,0.017081,41.52451570469466,0.160144362374027,161162.0,8546420.86,0.0300000000000011,53.03,52.97,2,21,3,0,0,2007,12,0.0048535505000722205,0.0014929793029008409,0.401021743445549,-0.7902300519228292,2.3025850929940455,56.58536971677618,1.9495340771625698,-0.003074,0.043047,-0.027923,-0.05208,0.0072331428571428,0.030259733626436466,-0.011431285714285712,0.02574473705866448,0.0002499000000000036,0.021297812433156833
2007-03-22,AKAM,00971T10,AKAMAI TECHNOLOGIES INC,-0.010937,0.031287039265419474,0.0013346043851286,-6.484558838884676e-11,-0.000348,19.95306585919758,0.15837041794742396,161162.0,8452946.9,0.0350000000000001,52.45,52.38,3,22,3,0,0,2007,12,0.002424235038522648,0.0005722400952785563,0.8126208795940797,0.4235223868648542,2.3025850929940455,54.57533562984859,1.9485045145614626,0.02197,-0.02054,-0.046878,0.032638,0.010995714285714229,0.023231235981714973,-0.011169071428571426,0.025331040117927174,0.0019186000000000036,0.02182013342289872
