date,RET,VOL_CHANGE,BA_SPREAD,ILLIQUIDITY,sprtrn,TURNOVER,DJI_Return
5/4/1992,0.021097,-0.098775309,0.004132231,3.16e-10,0.010617,9.177365933,0.01258955
5/5/1992,0.0,0.459598346,0.004132231,0.0,-0.000168,13.39526813,-0.005535714
5/6/1992,0.020661,-0.015194184,0.004048583,2.11e-10,-0.00012,13.19173796,0.002976722
5/7/1992,-0.016194,-0.021169312,0.004115226,-1.72e-10,-0.002255,12.91247795,-0.001780733
5/8/1992,0.020576,0.180760691,0.004032258,1.81e-10,0.000481,15.24654639,0.001783909
5/11/1992,0.004032,-0.555827619,0.004016064,7.96e-11,0.005865,6.772094804,0.008369501
5/12/1992,0.0,-0.134748243,0.004016064,0.0,-0.005257,5.859566925,-0.003679067
5/13/1992,0.008032,0.238313954,0.003984064,1.47e-10,0.000384,7.255983489,0.002038316
5/14/1992,-0.021912,0.608318768,0.00407332,-2.55e-10,-0.007948,11.66993442,-0.00681017
5/15/1992,-0.01222,-0.217996643,0.004123711,-1.84e-10,-0.007382,9.125927899,-0.0046899
5/18/1992,-0.004124,0.052967879,0.004140787,-5.92e-11,0.006633,9.609308944,0.006829472
5/19/1992,-0.016563,0.019264861,0.004210526,-2.37e-10,0.008624,9.794430944,0.006516588
5/20/1992,0.010526,0.330677572,0.004166667,1.12e-10,-0.002354,13.03322959,-0.001236007
5/21/1992,-0.014583,-0.206565249,0.00422833,-1.98e-10,-0.006717,10.34101728,-0.004449319
5/22/1992,0.006342,-0.665255935,0.008403361,2.56e-10,0.003442,3.461594155,0.002397401
5/26/1992,-0.004202,1.055613654,0.004219409,-8.29e-11,-0.006304,7.11570021,-0.006672994
5/27/1992,0.016878,0.610747195,0.004149378,2.03e-10,0.001847,11.46159415,0.00184292
5/28/1992,-0.012448,-0.173917116,0.004201681,-1.84e-10,0.011088,9.468226757,0.00830762
5/29/1992,0.004202,0.400145024,0.0041841,4.41e-11,-0.003335,13.25689058,-0.000441384
6/1/1992,-0.035649,0.407506336,0.004347826,-2.77e-10,0.004695,18.65915748,0.004798507
6/2/1992,-0.017391,-0.379266145,0.004424779,-2.21e-10,-0.009106,11.58237076,-0.005009918
6/3/1992,-0.042035,0.937473775,0.004618938,-2.88e-10,0.002636,22.4405396,0.003209535
6/4/1992,0.006928,-0.404457556,0.004587156,7.92e-11,-0.003208,13.3642938,-0.002142662
6/5/1992,0.006881,-0.372033997,0.004555809,1.24e-10,0.000532,8.39232216,-0.000294144
6/8/1992,-0.01139,-0.075166468,0.004608295,-2.25e-10,-0.00029,7.761500949,0.001588886
6/9/1992,-0.004608,-0.028703065,0.00462963,-9.42e-11,-0.007983,7.53872208,-0.010046765
6/10/1992,-0.00463,0.261356047,0.004651163,-7.54e-11,-0.006853,9.509012683,-0.00792307
6/11/1992,0.002326,0.099202637,0.004640371,3.44e-11,0.00442,10.45233181,0.002482666
6/12/1992,0.013921,-0.312746717,0.009153318,2.95e-10,0.001736,7.183399354,0.000865255
6/15/1992,-0.036613,0.940073171,0.009501188,-4.15e-10,0.001293,13.93632036,0.000149058
6/16/1992,-0.064133,0.979422492,0.005076142,-3.93e-10,-0.004801,27.58586598,-0.007570987
6/17/1992,-0.035533,-0.17945818,0.005263158,-2.75e-10,-0.014841,22.63535668,-0.012524388
6/18/1992,-0.047368,0.443152185,0.005524862,-2.67e-10,-0.003232,32.66626444,-0.004166905
6/19/1992,-0.01105,-0.027102325,0.005586592,-6.47e-11,0.006759,31.78093273,0.00345127
6/22/1992,-0.011173,-0.087330358,0.005649718,-7.24e-11,-0.000669,29.00549249,-0.001400089
6/23/1992,0.022599,-0.20056745,0.005524862,1.79e-10,0.001587,23.18793482,0.001463073
6/24/1992,0.016575,-0.291190821,0.005434783,1.82e-10,-0.00052,16.43582104,0.001552183
6/25/1992,-0.008152,-0.272319308,0.005479452,-1.24e-10,-0.001758,11.96002963,-0.002036026
6/26/1992,-0.008219,-0.313441393,0.011049724,-1.84e-10,0.000819,8.320526875,-0.00048724
6/29/1992,0.033149,0.707143422,0.005347594,4.21e-10,0.013608,14.20433272,0.011412444
6/30/1992,0.026738,0.027044083,0.005208333,3.22e-10,-0.001956,14.58847587,-0.000409688
7/1/1992,0.020833,-0.258420718,0.005102041,3.31e-10,0.011614,10.81851146,0.010727768
7/2/1992,-0.056122,0.831877025,0.005405405,-5.16e-10,-0.002688,19.81818258,-0.007095808
7/6/1992,0.0,-0.530073072,0.005405405,0.0,0.005027,9.313097668,0.002672403
7/7/1992,-0.043243,0.676789179,0.005649718,-5.28e-10,-0.011309,15.61610139,-0.013176809
7/8/1992,0.033898,-0.054013525,0.005464481,4.23e-10,0.002737,14.77262071,-0.000576567
7/9/1992,0.002732,-0.121736405,0.005449591,3.87e-11,0.009603,12.97425497,0.009352336
7/10/1992,0.002725,-0.164142561,0.010869565,4.61e-11,0.000966,10.84462753,0.001955416
7/13/1992,0.021739,-0.068519099,0.005319149,3.86e-10,0.000603,10.10156342,0.002011635
7/14/1992,0.010638,-0.059046468,0.005263158,1.99e-10,0.006773,9.505101783,0.006322432
7/15/1992,0.010526,0.383904142,0.005208333,1.41e-10,-0.001389,13.15414973,-0.003870891
7/16/1992,0.015625,-0.140851517,0.005128205,2.39e-10,0.001055,11.30136778,0.004842529
7/17/1992,-0.076923,1.996931018,0.005555556,-4.26e-10,-0.004598,33.86941966,-0.008924321
7/20/1992,-0.005556,-0.556378922,0.005586592,-6.97e-11,-0.004499,15.02518847,-0.008584493
7/21/1992,0.022346,-0.338770789,0.010928962,4.15e-10,2.4e-05,9.935093519,0.001634848
7/22/1992,-0.032787,0.258681524,0.011299435,-5e-10,-0.00684,12.50511865,-0.009309577
7/23/1992,0.011299,0.037657155,0.005586592,1.64e-10,0.002799,12.97602584,0.003783226
7/24/1992,0.02514,-0.215285536,0.005449591,4.54e-10,-0.001165,10.18247517,-0.001307006
7/27/1992,-0.013624,-0.401110063,0.005524862,-4.16e-10,-0.000146,6.09818191,-0.001065222
7/28/1992,0.027624,0.660247608,0.005376344,4.95e-10,0.014531,10.12449193,0.01581261
7/29/1992,0.016129,0.867081507,0.005291005,1.52e-10,0.011281,18.90325165,0.013526844
7/30/1992,0.0,-0.449651843,0.005291005,0.0,0.004003,10.40336971,0.003758272
